Date,Time,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,datetime,hour,month,weekday,NO2_NOx_ratio,sensor_mean,log_CO,is_rush_hour,temp_cat,temp_cat_num,pollution_score,rank_co
29/04/2004,19.00.00,6.5,1761.0,830.0,32.6,1610.0,332.0,502.0,146.0,2488.0,2006.0,20.2,50.8,1.1924,2004-04-29 19:00:00,19,4,3,0.4397590361445783,1673.4,2.0149030205422647,1,calido,2,5,32
15/03/2004,20.00.00,6.5,1895.0,538.0,31.0,1573.0,320.0,565.0,165.0,2443.0,1992.0,18.3,52.6,1.0945,2004-03-15 20:00:00,20,3,0,0.515625,1693.6,2.0149030205422647,1,calido,2,5,32
21/01/2005,21.00.00,6.4,1804.0,154.0,35.7,1679.0,1200.0,370.0,243.0,2005.0,2210.0,9.4,69.1,0.815,2005-01-21 21:00:00,21,1,4,0.2025,1613.6,2.0014800002101243,0,templado,1,4,33
03/02/2005,19.00.00,6.4,1655.0,154.0,29.0,1527.0,966.0,393.0,249.0,1758.0,2203.0,10.3,52.4,0.6578,2005-02-03 19:00:00,19,2,3,0.2577639751552795,1507.2,2.0014800002101243,1,templado,1,5,33
26/11/2004,19.00.00,6.4,1676.0,154.0,30.7,1568.0,866.0,444.0,170.0,1983.0,2096.0,15.6,64.9,1.1396,2004-11-26 19:00:00,19,11,4,0.19630484988452657,1553.4,2.0014800002101243,1,calido,2,5,33
25/10/2004,20.00.00,6.4,1588.0,154.0,32.5,1610.0,742.0,400.0,112.0,2230.0,1791.0,19.3,71.4,1.5805,2004-10-25 20:00:00,20,10,0,0.1509433962264151,1523.8,2.0014800002101243,1,calido,2,5,33
21/03/2005,19.00.00,6.4,1609.0,154.0,29.7,1544.0,669.0,367.0,232.0,1999.0,1878.0,18.6,46.4,0.9867,2005-03-21 19:00:00,19,3,0,0.34678624813153963,1479.4,2.0014800002101243,1,calido,2,5,33
24/12/2004,19.00.00,6.4,1075.0,154.0,8.5,919.0,641.0,795.0,168.0,1447.0,990.0,16.9,49.3,0.9597,2004-12-24 19:00:00,19,12,4,0.2620904836193448,1045.2,2.0014800002101243,1,calido,2,5,33
09/06/2004,08.00.00,6.4,1496.0,154.0,36.9,1705.0,357.0,507.0,151.0,2691.0,2147.0,23.4,46.1,1.3091,2004-06-09 08:00:00,8,6,2,0.42296918767507,1709.2,2.0014800002101243,1,calido,2,5,33
16/04/2004,19.00.00,6.4,1689.0,783.0,26.8,1474.0,323.0,560.0,149.0,2298.0,1492.0,13.9,78.0,1.2303,2004-04-16 19:00:00,19,4,4,0.4613003095975232,1502.6,2.0014800002101243,1,templado,1,5,33
22/11/2004,18.00.00,6.3,1738.0,154.0,38.3,1735.0,1301.0,365.0,240.0,1917.0,2434.0,8.9,53.4,0.6117,2004-11-22 18:00:00,18,11,0,0.18447348193697155,1637.8,1.9878743481543455,1,templado,1,5,34
29/11/2004,10.00.00,6.3,1573.0,154.0,28.3,1511.0,1044.0,531.0,172.0,1916.0,1927.0,13.8,68.5,1.0718,2004-11-29 10:00:00,10,11,0,0.16475095785440613,1491.6,1.9878743481543455,0,templado,1,4,34
17/12/2004,09.00.00,6.3,1075.0,154.0,8.5,919.0,1005.0,795.0,151.0,1447.0,990.0,16.9,49.3,0.9597,2004-12-17 09:00:00,9,12,4,0.15024875621890546,1045.2,1.9878743481543455,1,calido,2,5,34
12/12/2004,18.00.00,6.3,1604.0,154.0,25.4,1438.0,968.0,466.0,188.0,1650.0,2018.0,12.2,53.9,0.7617,2004-12-12 18:00:00,18,12,6,0.19421487603305784,1435.2,1.9878743481543455,1,templado,1,5,34
15/03/2005,19.00.00,6.3,1610.0,154.0,30.9,1573.0,766.0,381.0,243.0,1890.0,1932.0,18.0,36.0,0.7345,2005-03-15 19:00:00,19,3,1,0.31723237597911225,1477.2,1.9878743481543455,1,calido,2,5,34
30/11/2004,19.00.00,6.3,1408.0,154.0,28.0,1502.0,692.0,640.0,178.0,1843.0,1598.0,11.6,64.3,0.8789,2004-11-30 19:00:00,19,11,1,0.25722543352601157,1398.2,1.9878743481543455,1,templado,1,5,34
29/09/2004,19.00.00,6.3,1467.0,154.0,34.1,1643.0,615.0,467.0,201.0,2088.0,1749.0,23.2,36.9,1.0346,2004-09-29 19:00:00,19,9,2,0.32682926829268294,1482.8,1.9878743481543455,1,calido,2,5,34
21/02/2005,20.00.00,6.3,1486.0,154.0,19.7,1289.0,607.0,466.0,283.0,1633.0,1438.0,5.5,79.8,0.7261,2005-02-21 20:00:00,20,2,0,0.46622734761120266,1262.4,1.9878743481543455,1,templado,1,5,34
30/09/2004,18.00.00,6.3,1673.0,154.0,34.0,1643.0,572.0,436.0,182.0,2259.0,1781.0,24.6,50.0,1.5241,2004-09-30 18:00:00,18,9,3,0.3181818181818182,1558.4,1.9878743481543455,1,calido,2,5,34
08/04/2004,19.00.00,6.3,1618.0,974.0,29.1,1530.0,326.0,579.0,171.0,2167.0,1791.0,18.0,32.9,0.6737,2004-04-08 19:00:00,19,4,3,0.5245398773006135,1537.0,1.9878743481543455,1,calido,2,5,34
11/05/2004,19.00.00,6.3,1650.0,154.0,34.3,1649.0,266.0,528.0,158.0,2345.0,1779.0,23.1,35.3,0.9845,2004-05-11 19:00:00,19,5,1,0.5939849624060151,1590.2,1.9878743481543455,1,calido,2,5,34
26/11/2004,16.00.00,6.2,1704.0,154.0,29.1,1531.0,1071.0,507.0,213.0,1904.0,2098.0,15.7,58.9,1.0432,2004-11-26 16:00:00,16,11,4,0.19887955182072828,1548.8,1.9740810260220096,0,calido,2,4,35
01/12/2004,17.00.00,6.2,1566.0,154.0,26.8,1474.0,985.0,1049.0,174.0,1887.0,1681.0,12.3,79.7,1.1342,2004-12-01 17:00:00,17,12,2,0.1766497461928934,1531.4,1.9740810260220096,1,templado,1,5,35
25/12/2004,20.00.00,6.2,1739.0,154.0,21.3,1333.0,821.0,460.0,174.0,1689.0,1832.0,11.3,78.3,1.0455,2004-12-25 20:00:00,20,12,5,0.21193666260657734,1410.6,1.9740810260220096,1,templado,1,5,35
23/03/2005,19.00.00,6.2,1616.0,154.0,32.6,1610.0,796.0,374.0,227.0,1909.0,2021.0,21.0,29.2,0.7192,2005-03-23 19:00:00,19,3,2,0.2851758793969849,1506.0,1.9740810260220096,1,calido,2,5,35
03/12/2004,21.00.00,6.2,1421.0,154.0,20.9,1320.0,739.0,496.0,134.0,1804.0,1556.0,14.6,75.2,1.2405,2004-12-03 21:00:00,21,12,4,0.18132611637347767,1319.4,1.9740810260220096,0,templado,1,4,35
05/11/2004,09.00.00,6.2,1601.0,154.0,37.9,1727.0,725.0,389.0,118.0,2252.0,1718.0,16.5,69.3,1.2897,2004-11-05 09:00:00,9,11,4,0.16275862068965516,1537.4,1.9740810260220096,1,calido,2,5,35
10/02/2005,19.00.00,6.2,1075.0,154.0,8.5,919.0,687.0,795.0,243.0,1447.0,990.0,16.9,49.3,0.9597,2005-02-10 19:00:00,19,2,3,0.3537117903930131,1045.2,1.9740810260220096,1,calido,2,5,35
26/10/2004,19.00.00,6.2,1664.0,154.0,36.6,1699.0,685.0,385.0,134.0,2305.0,2062.0,22.2,61.0,1.6071,2004-10-26 19:00:00,19,10,1,0.19562043795620437,1623.0,1.9740810260220096,1,calido,2,5,35
13/09/2004,19.00.00,6.2,1570.0,154.0,35.9,1684.0,597.0,494.0,168.0,2289.0,1716.0,29.0,36.6,1.4452,2004-09-13 19:00:00,19,9,0,0.2814070351758794,1550.6,1.9740810260220096,1,caluroso,3,5,35
01/04/2004,08.00.00,6.2,1722.0,1042.0,31.9,1595.0,378.0,539.0,119.0,2439.0,1798.0,11.9,60.9,0.8455,2004-04-01 08:00:00,8,4,3,0.3148148148148148,1618.6,1.9740810260220096,1,templado,1,5,35
19/03/2004,09.00.00,6.2,1819.0,154.0,31.3,1582.0,357.0,575.0,166.0,2456.0,1716.0,13.6,58.8,0.912,2004-03-19 09:00:00,9,3,4,0.4649859943977591,1629.6,1.9740810260220096,1,templado,1,5,35
19/05/2004,08.00.00,6.2,1716.0,154.0,36.7,1701.0,320.0,490.0,155.0,2545.0,2018.0,18.6,46.8,0.99,2004-05-19 08:00:00,8,5,2,0.484375,1694.0,1.9740810260220096,1,calido,2,5,35
06/04/2004,08.00.00,6.2,1757.0,1084.0,33.7,1636.0,302.0,494.0,129.0,2560.0,1806.0,16.2,52.5,0.9576,2004-04-06 08:00:00,8,4,1,0.4271523178807947,1650.6,1.9740810260220096,1,calido,2,5,35
11/02/2005,15.00.00,6.1,1075.0,154.0,8.5,919.0,1054.0,795.0,312.0,1447.0,990.0,16.9,49.3,0.9597,2005-02-11 15:00:00,15,2,4,0.29601518026565465,1045.2,1.9600947840472698,0,calido,2,4,36
04/03/2005,09.00.00,6.1,1567.0,154.0,28.0,1502.0,959.0,399.0,205.0,1848.0,1913.0,5.0,69.4,0.6118,2005-03-04 09:00:00,9,3,4,0.21376433785192908,1445.8,1.9600947840472698,1,templado,1,5,36
24/11/2004,18.00.00,6.1,1562.0,154.0,30.3,1557.0,865.0,427.0,167.0,1916.0,1852.0,10.8,77.2,1.0021,2004-11-24 18:00:00,18,11,2,0.1930635838150289,1462.8,1.9600947840472698,1,templado,1,5,36
31/01/2005,18.00.00,6.1,1414.0,154.0,27.4,1490.0,843.0,488.0,270.0,1433.0,2051.0,10.4,24.7,0.3116,2005-01-31 18:00:00,18,1,0,0.3202846975088968,1375.2,1.9600947840472698,1,templado,1,5,36
03/12/2004,20.00.00,6.1,1601.0,154.0,30.7,1568.0,738.0,422.0,132.0,2111.0,1729.0,15.0,74.4,1.2593,2004-12-03 20:00:00,20,12,4,0.17886178861788618,1486.2,1.9600947840472698,1,calido,2,5,36
21/03/2005,09.00.00,6.1,1653.0,154.0,31.0,1573.0,723.0,345.0,174.0,2147.0,1920.0,14.7,59.8,0.9928,2005-03-21 09:00:00,9,3,0,0.24066390041493776,1527.6,1.9600947840472698,1,templado,1,5,36
24/12/2004,09.00.00,6.1,1458.0,154.0,20.4,1307.0,706.0,497.0,165.0,1483.0,2103.0,6.1,60.5,0.5719,2004-12-24 09:00:00,9,12,4,0.23371104815864022,1369.6,1.9600947840472698,1,templado,1,5,36
24/12/2004,15.00.00,6.1,1438.0,154.0,16.9,1208.0,626.0,528.0,204.0,1405.0,1962.0,10.8,52.4,0.6767,2004-12-24 15:00:00,15,12,4,0.3258785942492013,1308.2,1.9600947840472698,0,templado,1,4,36
15/09/2004,18.00.00,6.1,1546.0,154.0,28.6,1519.0,622.0,493.0,170.0,2265.0,1649.0,26.5,50.8,1.7334,2004-09-15 18:00:00,18,9,2,0.2733118971061093,1494.4,1.9600947840472698,1,caluroso,3,5,36
11/03/2004,20.00.00,6.1,1640.0,401.0,24.0,1404.0,351.0,743.0,165.0,2191.0,1654.0,9.6,67.8,0.8133,2004-03-11 20:00:00,20,3,3,0.4700854700854701,1526.4,1.9600947840472698,1,templado,1,5,36
15/04/2004,20.00.00,6.1,1746.0,824.0,24.2,1409.0,319.0,553.0,148.0,2119.0,1898.0,16.8,49.8,0.9446,2004-04-15 20:00:00,20,4,3,0.46394984326018807,1545.0,1.9600947840472698,1,calido,2,5,36
15/03/2004,18.00.00,6.1,1917.0,471.0,32.1,1601.0,314.0,631.0,162.0,2447.0,1843.0,22.5,35.4,0.9547,2004-03-15 18:00:00,18,3,0,0.5159235668789809,1687.8,1.9600947840472698,1,calido,2,5,36
03/12/2004,09.00.00,6.0,1628.0,154.0,29.0,1528.0,928.0,416.0,142.0,2081.0,1649.0,13.9,83.9,1.3284,2004-12-03 09:00:00,9,12,4,0.15301724137931033,1460.4,1.9459101490553132,1,templado,1,5,37
09/03/2005,09.00.00,6.0,1508.0,154.0,27.0,1479.0,900.0,419.0,215.0,1685.0,2014.0,5.7,52.5,0.4851,2005-03-09 09:00:00,9,3,2,0.2388888888888889,1421.0,1.9459101490553132,1,templado,1,5,37
20/01/2005,18.00.00,6.0,1445.0,154.0,28.5,1516.0,796.0,455.0,210.0,1594.0,1946.0,11.5,37.5,0.5068,2005-01-20 18:00:00,18,1,3,0.2638190954773869,1391.2,1.9459101490553132,1,templado,1,5,37
24/12/2004,12.00.00,6.0,1419.0,154.0,18.5,1254.0,670.0,524.0,167.0,1406.0,1950.0,8.0,55.9,0.6018,2004-12-24 12:00:00,12,12,4,0.24925373134328357,1310.6,1.9459101490553132,0,templado,1,4,37
21/03/2005,20.00.00,6.0,1537.0,154.0,25.7,1446.0,638.0,392.0,224.0,1855.0,1840.0,17.2,52.7,1.0285,2005-03-21 20:00:00,20,3,0,0.3510971786833856,1414.0,1.9459101490553132,1,calido,2,5,37
20/10/2004,20.00.00,6.0,1666.0,154.0,30.1,1553.0,629.0,409.0,130.0,2170.0,1780.0,22.4,67.7,1.8161,2004-10-20 20:00:00,20,10,2,0.2066772655007949,1515.6,1.9459101490553132,1,calido,2,5,37
21/10/2004,19.00.00,6.0,1720.0,154.0,34.8,1661.0,576.0,382.0,120.0,2403.0,1846.0,25.1,59.4,1.8632,2004-10-21 19:00:00,19,10,3,0.20833333333333334,1602.4,1.9459101490553132,1,caluroso,3,5,37
16/04/2004,20.00.00,6.0,1535.0,706.0,19.9,1295.0,307.0,627.0,140.0,2039.0,1380.0,13.8,78.0,1.2229,2004-04-16 20:00:00,20,4,4,0.4560260586319218,1375.2,1.9459101490553132,1,templado,1,5,37
05/01/2005,12.00.00,5.9,1741.0,154.0,25.3,1438.0,1130.0,416.0,219.0,1741.0,2159.0,12.8,60.1,0.882,2005-01-05 12:00:00,12,1,2,0.19380530973451326,1499.0,1.9315214116032138,0,templado,1,4,38
13/12/2004,17.00.00,5.9,1595.0,154.0,33.4,1628.0,1014.0,495.0,218.0,1822.0,2140.0,14.1,44.9,0.7194,2004-12-13 17:00:00,17,12,0,0.21499013806706113,1536.0,1.9315214116032138,1,templado,1,5,38
05/01/2005,13.00.00,5.9,1680.0,154.0,25.2,1434.0,977.0,417.0,206.0,1790.0,2005.0,13.4,62.4,0.9513,2005-01-05 13:00:00,13,1,2,0.21084953940634596,1465.2,1.9315214116032138,0,templado,1,4,38
29/11/2004,09.00.00,5.9,1609.0,154.0,29.5,1540.0,948.0,486.0,139.0,1961.0,1803.0,11.3,75.3,1.0048,2004-11-29 09:00:00,9,11,0,0.14662447257383968,1479.8,1.9315214116032138,1,templado,1,5,38
12/01/2005,21.00.00,5.9,1495.0,154.0,23.3,1386.0,782.0,457.0,177.0,1736.0,1734.0,12.0,67.5,0.9467,2005-01-12 21:00:00,21,1,2,0.22634271099744246,1361.6,1.9315214116032138,0,templado,1,4,38
02/02/2005,20.00.00,5.9,1470.0,154.0,31.4,1584.0,771.0,436.0,195.0,1641.0,2033.0,8.2,36.2,0.3953,2005-02-02 20:00:00,20,2,2,0.2529182879377432,1432.8,1.9315214116032138,1,templado,1,5,38
08/03/2005,20.00.00,5.9,1419.0,154.0,24.2,1408.0,764.0,466.0,246.0,1531.0,1899.0,9.5,39.0,0.4644,2005-03-08 20:00:00,20,3,1,0.3219895287958115,1344.6,1.9315214116032138,1,templado,1,5,38
08/11/2004,18.00.00,5.9,1341.0,154.0,31.0,1575.0,742.0,503.0,183.0,1778.0,1571.0,11.3,50.9,0.679,2004-11-08 18:00:00,18,11,0,0.24663072776280323,1353.6,1.9315214116032138,1,templado,1,5,38
11/02/2005,09.00.00,5.9,1075.0,154.0,8.5,919.0,700.0,795.0,296.0,1447.0,990.0,16.9,49.3,0.9597,2005-02-11 09:00:00,9,2,4,0.4228571428571429,1045.2,1.9315214116032138,1,calido,2,5,38
09/03/2005,20.00.00,5.9,1552.0,154.0,24.4,1413.0,682.0,407.0,199.0,1724.0,2088.0,11.5,53.9,0.7312,2005-03-09 20:00:00,20,3,2,0.29178885630498536,1436.8,1.9315214116032138,1,templado,1,5,38
02/11/2004,21.00.00,5.9,1461.0,154.0,29.1,1529.0,668.0,450.0,96.0,2111.0,1573.0,20.2,68.6,1.6034,2004-11-02 21:00:00,21,11,1,0.1437125748502994,1424.8,1.9315214116032138,0,calido,2,3,38
24/03/2005,19.00.00,5.9,1726.0,154.0,30.8,1570.0,659.0,359.0,200.0,2021.0,1947.0,20.1,43.2,1.0051,2005-03-24 19:00:00,19,3,3,0.30349013657056145,1524.6,1.9315214116032138,1,calido,2,5,38
28/10/2004,18.00.00,5.9,1463.0,154.0,28.2,1508.0,650.0,468.0,136.0,2092.0,1670.0,20.3,66.7,1.5656,2004-10-28 18:00:00,18,10,3,0.20923076923076922,1440.2,1.9315214116032138,1,calido,2,5,38
25/12/2004,00.00.00,5.9,1505.0,154.0,15.6,1168.0,567.0,525.0,169.0,1447.0,2066.0,9.4,66.1,0.7816,2004-12-25 00:00:00,0,12,5,0.2980599647266314,1342.2,1.9315214116032138,0,templado,1,4,38
19/11/2004,09.00.00,5.9,1436.0,154.0,22.7,1371.0,548.0,458.0,191.0,1808.0,1626.0,15.2,62.2,1.0641,2004-11-19 09:00:00,9,11,4,0.34854014598540145,1339.8,1.9315214116032138,1,calido,2,5,38
02/11/2004,16.00.00,5.9,1559.0,154.0,31.5,1586.0,544.0,421.0,127.0,2197.0,1827.0,25.4,50.7,1.6187,2004-11-02 16:00:00,16,11,1,0.23345588235294118,1518.0,1.9315214116032138,0,caluroso,3,4,38
12/05/2004,08.00.00,5.9,1754.0,154.0,37.4,1716.0,333.0,452.0,110.0,2667.0,1895.0,17.0,56.8,1.0909,2004-05-12 08:00:00,8,5,2,0.3303303303303303,1696.8,1.9315214116032138,1,calido,2,5,38
14/03/2004,20.00.00,5.9,1898.0,341.0,23.1,1381.0,325.0,681.0,173.0,2103.0,1905.0,17.6,46.1,0.921,2004-03-14 20:00:00,20,3,6,0.5323076923076923,1593.6,1.9315214116032138,1,calido,2,5,38
15/04/2004,18.00.00,5.9,1765.0,926.0,28.1,1507.0,289.0,533.0,149.0,2271.0,1895.0,18.3,44.1,0.9183,2004-04-15 18:00:00,18,4,3,0.5155709342560554,1594.2,1.9315214116032138,1,calido,2,5,38
18/01/2005,10.00.00,5.8,1476.0,154.0,25.0,1428.0,1049.0,477.0,235.0,1536.0,1974.0,5.6,52.9,0.4841,2005-01-18 10:00:00,10,1,1,0.22402287893231648,1378.2,1.916922612182061,0,templado,1,4,39
26/11/2004,09.00.00,5.8,1521.0,154.0,26.6,1470.0,960.0,456.0,149.0,1857.0,1727.0,10.6,72.7,0.9272,2004-11-26 09:00:00,9,11,4,0.15520833333333334,1406.2,1.916922612182061,1,templado,1,5,39
11/02/2005,14.00.00,5.8,1075.0,154.0,8.5,919.0,872.0,795.0,275.0,1447.0,990.0,16.9,49.3,0.9597,2005-02-11 14:00:00,14,2,4,0.31536697247706424,1045.2,1.916922612182061,0,calido,2,4,39
02/11/2004,11.00.00,5.8,1570.0,154.0,32.9,1617.0,844.0,426.0,151.0,2170.0,1944.0,22.1,56.6,1.4851,2004-11-02 11:00:00,11,11,1,0.17890995260663506,1545.4,1.916922612182061,0,calido,2,4,39
14/01/2005,19.00.00,5.8,1512.0,154.0,26.4,1463.0,765.0,435.0,189.0,1720.0,1802.0,7.9,77.1,0.8223,2005-01-14 19:00:00,19,1,4,0.24705882352941178,1386.4,1.916922612182061,1,templado,1,5,39
26/10/2004,16.00.00,5.8,1669.0,154.0,32.8,1615.0,760.0,404.0,166.0,2232.0,1963.0,24.0,55.0,1.6211,2004-10-26 16:00:00,16,10,1,0.21842105263157896,1576.6,1.916922612182061,0,calido,2,4,39
02/02/2005,19.00.00,5.8,1400.0,154.0,27.8,1499.0,759.0,461.0,193.0,1527.0,1869.0,8.9,31.4,0.3597,2005-02-02 19:00:00,19,2,2,0.25428194993412384,1351.2,1.916922612182061,1,templado,1,5,39
14/01/2005,20.00.00,5.8,1496.0,154.0,25.7,1447.0,715.0,435.0,188.0,1710.0,1796.0,8.3,75.0,0.8253,2005-01-14 20:00:00,20,1,4,0.2629370629370629,1376.8,1.916922612182061,1,templado,1,5,39
02/11/2004,15.00.00,5.8,1605.0,154.0,32.3,1603.0,674.0,415.0,168.0,2199.0,1912.0,25.2,50.6,1.5989,2004-11-02 15:00:00,15,11,1,0.24925816023738873,1546.8,1.916922612182061,0,caluroso,3,4,39
04/11/2004,19.00.00,5.8,1589.0,154.0,33.0,1619.0,633.0,406.0,124.0,2216.0,1780.0,22.2,63.7,1.6865,2004-11-04 19:00:00,19,11,3,0.19589257503949448,1522.0,1.916922612182061,1,calido,2,5,39
22/03/2005,20.00.00,5.8,1476.0,154.0,20.4,1308.0,529.0,428.0,175.0,1674.0,1654.0,18.6,46.6,0.9858,2005-03-22 20:00:00,20,3,1,0.33081285444234404,1308.0,1.916922612182061,1,calido,2,5,39
15/03/2004,10.00.00,5.8,1771.0,438.0,26.6,1470.0,394.0,622.0,157.0,2262.0,1973.0,17.4,45.6,0.8993,2004-03-15 10:00:00,10,3,0,0.39847715736040606,1619.6,1.916922612182061,0,calido,2,4,39
08/06/2004,08.00.00,5.8,1377.0,154.0,36.1,1688.0,376.0,525.0,125.0,2746.0,1708.0,21.6,51.7,1.313,2004-06-08 08:00:00,8,6,1,0.3324468085106383,1608.8,1.916922612182061,1,calido,2,5,39
05/09/2004,00.00.00,5.8,1399.0,154.0,30.3,1558.0,188.0,473.0,110.0,2052.0,1652.0,28.0,29.1,1.0846,2004-09-05 00:00:00,0,9,6,0.5851063829787234,1426.8,1.916922612182061,0,caluroso,3,3,39
25/02/2005,09.00.00,5.8,1527.0,154.0,27.9,1502.0,188.0,411.0,110.0,1868.0,1727.0,6.2,76.8,0.7355,2005-02-25 09:00:00,9,2,4,0.5851063829787234,1407.0,1.916922612182061,1,templado,1,4,39
23/11/2004,09.00.00,5.7,1578.0,154.0,27.6,1494.0,980.0,448.0,160.0,1854.0,1800.0,9.9,77.6,0.9488,2004-11-23 09:00:00,9,11,1,0.16326530612244897,1434.8,1.9021075263969205,1,templado,1,5,40
12/02/2005,20.00.00,5.7,1846.0,154.0,26.8,1474.0,952.0,389.0,265.0,1712.0,2426.0,11.4,55.4,0.7471,2005-02-12 20:00:00,20,2,5,0.27836134453781514,1569.4,1.9021075263969205,1,templado,1,5,40
01/12/2004,14.00.00,5.7,1501.0,154.0,28.4,1514.0,933.0,1090.0,178.0,1898.0,1791.0,13.7,66.5,1.038,2004-12-01 14:00:00,14,12,2,0.1907824222936763,1558.8,1.9021075263969205,0,templado,1,4,40
21/01/2005,09.00.00,5.7,1578.0,154.0,29.0,1527.0,875.0,419.0,179.0,1761.0,2086.0,7.9,60.0,0.6406,2005-01-21 09:00:00,9,1,4,0.20457142857142857,1474.2,1.9021075263969205,1,templado,1,5,40
14/01/2005,18.00.00,5.7,1500.0,154.0,26.1,1458.0,847.0,428.0,197.0,1750.0,1776.0,8.2,74.9,0.8187,2005-01-14 18:00:00,18,1,4,0.23258559622195984,1382.4,1.9021075263969205,1,templado,1,5,40
15/03/2005,21.00.00,5.7,1515.0,154.0,19.9,1295.0,754.0,435.0,233.0,1615.0,1871.0,14.9,47.6,0.8003,2005-03-15 21:00:00,21,3,1,0.3090185676392573,1346.2,1.9021075263969205,0,templado,1,4,40
20/09/2004,09.00.00,5.7,1479.0,154.0,27.5,1490.0,737.0,494.0,159.0,2146.0,1749.0,23.5,49.7,1.4156,2004-09-20 09:00:00,9,9,0,0.2157394843962008,1471.6,1.9021075263969205,1,calido,2,5,40
12/01/2005,19.00.00,5.7,1517.0,154.0,28.4,1512.0,728.0,421.0,182.0,1902.0,1740.0,14.1,57.8,0.9262,2005-01-12 19:00:00,19,1,2,0.25,1418.4,1.9021075263969205,1,templado,1,5,40
07/01/2005,19.00.00,5.7,1478.0,154.0,22.2,1357.0,723.0,473.0,178.0,1652.0,1639.0,7.2,78.5,0.803,2005-01-07 19:00:00,19,1,4,0.24619640387275243,1319.8,1.9021075263969205,1,templado,1,5,40
08/10/2004,07.00.00,5.7,1606.0,154.0,31.2,1578.0,665.0,440.0,81.0,2205.0,1786.0,19.4,66.5,1.4801,2004-10-08 07:00:00,7,10,4,0.12180451127819548,1523.0,1.9021075263969205,1,calido,2,4,40
25/03/2005,19.00.00,5.7,1673.0,154.0,27.2,1484.0,649.0,397.0,196.0,2008.0,1812.0,19.4,56.3,1.25,2005-03-25 19:00:00,19,3,4,0.3020030816640986,1474.8,1.9021075263969205,1,calido,2,5,40
30/09/2004,19.00.00,5.7,1636.0,154.0,30.1,1553.0,514.0,449.0,166.0,2130.0,1745.0,23.6,54.4,1.5687,2004-09-30 19:00:00,19,9,3,0.3229571984435798,1502.6,1.9021075263969205,1,calido,2,5,40
29/06/2004,08.00.00,5.7,1502.0,154.0,33.5,1631.0,350.0,459.0,140.0,2622.0,1858.0,27.1,43.1,1.5224,2004-06-29 08:00:00,8,6,1,0.4,1614.4,1.9021075263969205,1,caluroso,3,5,40
17/03/2004,21.00.00,5.7,1795.0,472.0,27.2,1485.0,336.0,653.0,180.0,2174.0,2050.0,19.1,42.6,0.9294,2004-03-17 21:00:00,21,3,2,0.5357142857142857,1631.4,1.9021075263969205,0,calido,2,4,40
16/04/2004,17.00.00,5.7,1593.0,743.0,23.0,1378.0,309.0,582.0,142.0,2159.0,1449.0,14.6,76.0,1.2573,2004-04-16 17:00:00,17,4,4,0.459546925566343,1432.2,1.9021075263969205,1,templado,1,5,40
30/04/2004,19.00.00,5.7,1626.0,642.0,26.9,1476.0,281.0,555.0,135.0,2356.0,1786.0,19.8,58.6,1.3392,2004-04-30 19:00:00,19,4,4,0.4804270462633452,1559.8,1.9021075263969205,1,calido,2,5,40
18/11/2004,10.00.00,5.6,1446.0,154.0,22.9,1374.0,1195.0,499.0,282.0,1560.0,1818.0,11.4,58.3,0.7868,2004-11-18 10:00:00,10,11,3,0.23598326359832636,1339.4,1.8870696490323797,0,templado,1,4,41
18/11/2004,09.00.00,5.6,1503.0,154.0,27.8,1498.0,1132.0,469.0,249.0,1749.0,1783.0,8.9,67.4,0.7714,2004-11-18 09:00:00,9,11,3,0.21996466431095407,1400.4,1.8870696490323797,1,templado,1,5,41
26/11/2004,10.00.00,5.6,1562.0,154.0,26.1,1458.0,1056.0,458.0,197.0,1770.0,2021.0,12.4,64.8,0.931,2004-11-26 10:00:00,10,11,4,0.1865530303030303,1453.8,1.8870696490323797,0,templado,1,4,41
01/12/2004,16.00.00,5.6,1544.0,154.0,25.7,1446.0,987.0,1070.0,171.0,1834.0,1679.0,12.7,77.1,1.1251,2004-12-01 16:00:00,16,12,2,0.17325227963525835,1514.6,1.8870696490323797,0,templado,1,4,41
03/02/2005,09.00.00,5.6,1544.0,154.0,29.1,1530.0,975.0,416.0,309.0,1706.0,2030.0,2.1,62.2,0.4491,2005-02-03 09:00:00,9,2,3,0.3169230769230769,1445.2,1.8870696490323797,1,frio,0,5,41
26/11/2004,14.00.00,5.6,1608.0,154.0,27.2,1483.0,949.0,446.0,208.0,1845.0,2058.0,15.8,56.3,1.0026,2004-11-26 14:00:00,14,11,4,0.2191780821917808,1488.0,1.8870696490323797,0,calido,2,4,41
14/12/2004,10.00.00,5.6,1521.0,154.0,30.7,1568.0,920.0,440.0,192.0,1843.0,2097.0,9.3,64.2,0.7544,2004-12-14 10:00:00,10,12,1,0.20869565217391303,1493.8,1.8870696490323797,0,templado,1,4,41
02/02/2005,10.00.00,5.6,1416.0,154.0,19.6,1285.0,824.0,501.0,230.0,1390.0,1809.0,5.8,53.1,0.4942,2005-02-02 10:00:00,10,2,2,0.279126213592233,1280.2,1.8870696490323797,0,templado,1,4,41
